CIK,Filing,Filing Date,Filing Link,tag,text,contextref,id,decimals,unitref
789019,10-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/789019/000156459020034944/0001564590-20-034944-index.htm,dei:entityemerginggrowthcompany,false,C_0000789019_20190701_20200630,F_000015,,
789019,10-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/789019/000156459020034944/0001564590-20-034944-index.htm,dei:entityshellcompany,false,C_0000789019_20190701_20200630,F_000016,,
789019,10-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/789019/000156459020034944/0001564590-20-034944-index.htm,dei:entitypublicfloat,1200000000000,C_0000789019_20191231,F_000031,-11.0,U_iso4217USD
789019,10-K,2020-07-30,https://www.sec.gov/Archives/edgar/data/789019/000156459020034944/0001564590-20-034944-index.htm,dei:entitycommonstocksharesoutstanding,7567652935,C_0000789019_20200727,F_000030,inf,U_xbrlishares
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:documenttype,10-K,C_0000789019_20180701_20190630,F_000000,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:amendmentflag,false,C_0000789019_20180701_20190630,F_000001,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:documentperiodenddate,2019-06-30,C_0000789019_20180701_20190630,F_000002,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:documentfiscalyearfocus,2019,C_0000789019_20180701_20190630,F_000003,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:documentfiscalperiodfocus,FY,C_0000789019_20180701_20190630,F_000004,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:tradingsymbol,MSFT,C_0000789019_20180701_20190630,F_000005,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entityregistrantname,MICROSOFT CORPORATION,C_0000789019_20180701_20190630,F_000006,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entitycentralindexkey,0000789019,C_0000789019_20180701_20190630,F_000007,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:currentfiscalyearenddate,--06-30,C_0000789019_20180701_20190630,F_000008,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entitywellknownseasonedissuer,Yes,C_0000789019_20180701_20190630,F_000009,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entitycurrentreportingstatus,Yes,C_0000789019_20180701_20190630,F_000010,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entityvoluntaryfilers,No,C_0000789019_20180701_20190630,F_000011,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entityfilercategory,Large Accelerated Filer,C_0000789019_20180701_20190630,F_000012,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entitysmallbusiness,false,C_0000789019_20180701_20190630,F_000013,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entityemerginggrowthcompany,false,C_0000789019_20180701_20190630,F_000014,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entitylistingparvaluepershare,0.00000625,C_0000789019_20180701_20190630,F_000015,inf,U_iso4217USD_xbrlishares
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entitycommonstocksharesoutstanding,7635409400,C_0000789019_20190729,F_000016,inf,U_xbrlishares
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entitypublicfloat,769600000000,C_0000789019_20181231,F_000017,-8.0,U_iso4217USD
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entitytaxidentificationnumber,911144442,C_0000789019_20180701_20190630,F_000018,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entityshellcompany,false,C_0000789019_20180701_20190630,F_000019,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entityaddressstateorprovince,WASHINGTON,C_0000789019_20180701_20190630,F_000020,,
789019,10-K,2019-08-01,https://www.sec.gov/Archives/edgar/data/789019/000156459019027952/0001564590-19-027952-index.htm,dei:entityaddresscountry,UNITED STATES,C_0000789019_20180701_20190630,F_000021,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:documenttype,10-K,C_0000789019_20170701_20180630,F_000000,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:amendmentflag,false,C_0000789019_20170701_20180630,F_000001,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:documentperiodenddate,2018-06-30,C_0000789019_20170701_20180630,F_000002,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:documentfiscalyearfocus,2018,C_0000789019_20170701_20180630,F_000003,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:documentfiscalperiodfocus,FY,C_0000789019_20170701_20180630,F_000004,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:tradingsymbol,MSFT,C_0000789019_20170701_20180630,F_000005,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entityregistrantname,MICROSOFT CORPORATION,C_0000789019_20170701_20180630,F_000006,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entitycentralindexkey,0000789019,C_0000789019_20170701_20180630,F_000007,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:currentfiscalyearenddate,--06-30,C_0000789019_20170701_20180630,F_000008,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entitywellknownseasonedissuer,Yes,C_0000789019_20170701_20180630,F_000009,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entitycurrentreportingstatus,Yes,C_0000789019_20170701_20180630,F_000010,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entityvoluntaryfilers,No,C_0000789019_20170701_20180630,F_000011,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entityfilercategory,Large Accelerated Filer,C_0000789019_20170701_20180630,F_000012,,
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entitylistingparvaluepershare,0.00000625,C_0000789019_20170701_20180630,F_000013,inf,U_iso4217USD_shares
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entitycommonstocksharesoutstanding,7668217316,C_0000789019_20180731,F_000014,inf,U_shares
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entitypublicfloat,650100000000,C_0000789019_20171231,F_000015,-8.0,U_iso4217USD
789019,10-K,2018-08-03,https://www.sec.gov/Archives/edgar/data/789019/000156459018019062/0001564590-18-019062-index.htm,dei:entitytaxidentificationnumber,911144442,C_0000789019_20170701_20180630,F_000016,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:documenttype,10-K,C_0000789019_20160701_20170630,F_000000,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:amendmentflag,false,C_0000789019_20160701_20170630,F_000001,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:documentperiodenddate,2017-06-30,C_0000789019_20160701_20170630,F_000002,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:documentfiscalyearfocus,2017,C_0000789019_20160701_20170630,F_000003,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:documentfiscalperiodfocus,FY,C_0000789019_20160701_20170630,F_000004,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:tradingsymbol,MSFT,C_0000789019_20160701_20170630,F_000005,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entityregistrantname,MICROSOFT CORPORATION,C_0000789019_20160701_20170630,F_000006,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entitycentralindexkey,0000789019,C_0000789019_20160701_20170630,F_000007,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:currentfiscalyearenddate,--06-30,C_0000789019_20160701_20170630,F_000008,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entitywellknownseasonedissuer,Yes,C_0000789019_20160701_20170630,F_000009,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entitycurrentreportingstatus,Yes,C_0000789019_20160701_20170630,F_000010,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entityvoluntaryfilers,No,C_0000789019_20160701_20170630,F_000011,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entityfilercategory,Large Accelerated Filer,C_0000789019_20160701_20170630,F_000012,,
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entitylistingparvaluepershare,0.00000625,C_0000789019_20160701_20170630,F_000013,inf,U_iso4217USD_shares
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entitycommonstocksharesoutstanding,7702243979,C_0000789019_20170731,F_000014,inf,U_shares
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entitypublicfloat,466500000000,C_0000789019_20161231,F_000015,-8.0,U_iso4217USD
789019,10-K,2017-08-02,https://www.sec.gov/Archives/edgar/data/789019/000156459017014900/0001564590-17-014900-index.htm,dei:entitytaxidentificationnumber,911144442,C_0000789019_20160701_20170630,F_000016,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entitypublicfloat,424500000000,eol_PE8528----1610-K0009_STD_0_20151231_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_3_600010,-8.0,iso4217_USD
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entitycommonstocksharesoutstanding,7792515573,eol_PE8528----1610-K0009_STD_0_20160725_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_2_500009,inf,shares
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:documentfiscalperiodfocus,FY,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_11481CCD-7B54-4490-93F8-4BD7521245AF_1_4,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:documentfiscalyearfocus,2016,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_11481CCD-7B54-4490-93F8-4BD7521245AF_1_3,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:documenttype,10-K,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_11481CCD-7B54-4490-93F8-4BD7521245AF_1_0,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entitycentralindexkey,0000789019,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400002,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entitylistingparvaluepershare,0.00000625,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400008,inf,iso4217_USD_per_shares
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entitytaxidentificationnumber,911144442,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400011,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entitywellknownseasonedissuer,Yes,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400004,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:tradingsymbol,MSFT,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400000,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:amendmentflag,false,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_11481CCD-7B54-4490-93F8-4BD7521245AF_1_1,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:currentfiscalyearenddate,--06-30,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400003,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:documentperiodenddate,2016-06-30,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_11481CCD-7B54-4490-93F8-4BD7521245AF_1_2,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entitycurrentreportingstatus,Yes,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400005,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entityfilercategory,Large Accelerated Filer,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400007,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entityregistrantname,MICROSOFT CORPORATION,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400001,,
789019,10-K,2016-07-28,https://www.sec.gov/Archives/edgar/data/789019/000119312516662209/0001193125-16-662209-index.htm,dei:entityvoluntaryfilers,No,eol_PE8528----1610-K0009_STD_366_20160630_0,id_8234187_F8405885-4CE8-43CD-8AC1-5D869DB3C099_1_400006,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entitypublicfloat,365312377595,eol_PE8528----1510-K0009_STD_0_20141231_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_3_600011,0.0,iso4217_USD
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entitycommonstocksharesoutstanding,7997980969,eol_PE8528----1510-K0009_STD_0_20150727_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_2_500009,inf,shares
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:documenttype,10-K,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_BFD4168B-E219-4F4B-80AD-885A50451777_1_0,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:tradingsymbol,MSFT,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400000,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entityvoluntaryfilers,No,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400006,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entitycentralindexkey,0000789019,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400002,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:documentperiodenddate,2015-06-30,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_BFD4168B-E219-4F4B-80AD-885A50451777_1_2,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entityfilercategory,Large Accelerated Filer,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400007,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:currentfiscalyearenddate,--06-30,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400003,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:documentfiscalperiodfocus,FY,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_BFD4168B-E219-4F4B-80AD-885A50451777_1_4,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entitytaxidentificationnumber,911144442,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400012,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entitycurrentreportingstatus,Yes,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400005,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:amendmentflag,false,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_BFD4168B-E219-4F4B-80AD-885A50451777_1_1,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entityregistrantname,MICROSOFT CORPORATION,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400001,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entitylistingparvaluepershare,0.00000625,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400008,inf,iso4217_USD_per_shares
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:documentfiscalyearfocus,2015,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_BFD4168B-E219-4F4B-80AD-885A50451777_1_3,,
789019,10-K,2015-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312515272806/0001193125-15-272806-index.htm,dei:entitywellknownseasonedissuer,Yes,eol_PE8528----1510-K0009_STD_365_20150630_0,id_6568047_FBD9ABEE-63B9-43BD-B87B-EFE7CC59EFB0_1_400004,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entitypublicfloat,284539953282,eol_PE8528----1410-K0015_STD_0_20131231_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_3_600011,0.0,iso4217_USD
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entitycommonstocksharesoutstanding,8239848789,eol_PE8528----1410-K0015_STD_0_20140722_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_2_500009,inf,shares
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:tradingsymbol,MSFT,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400000,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entityregistrantname,MICROSOFT CORPORATION,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400001,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entitycurrentreportingstatus,Yes,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400005,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:amendmentflag,false,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_5018CF75-CB13-4444-9DFF-064CB5D758FE_1_1,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entityfilercategory,Large Accelerated Filer,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400007,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:documentfiscalyearfocus,2014,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_5018CF75-CB13-4444-9DFF-064CB5D758FE_1_3,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entitytaxidentificationnumber,911144442,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400012,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:documenttype,10-K,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_5018CF75-CB13-4444-9DFF-064CB5D758FE_1_0,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:documentperiodenddate,2014-06-30,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_5018CF75-CB13-4444-9DFF-064CB5D758FE_1_2,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entitycentralindexkey,0000789019,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400002,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entitywellknownseasonedissuer,Yes,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400004,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:currentfiscalyearenddate,--06-30,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400003,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entitylistingparvaluepershare,0.00000625,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400008,inf,iso4217_USD_per_shares
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:documentfiscalperiodfocus,FY,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_5018CF75-CB13-4444-9DFF-064CB5D758FE_1_4,,
789019,10-K,2014-07-31,https://www.sec.gov/Archives/edgar/data/789019/000119312514289961/0001193125-14-289961-index.htm,dei:entityvoluntaryfilers,No,eol_PE8528----1410-K0015_STD_365_20140630_0,id_4857627_08451B61-3947-4334-8750-814F200B4CE3_1_400006,,
789019,10-K,2013-07-30,https://www.sec.gov/Archives/edgar/data/789019/000119312513310206/0001193125-13-310206-index.htm,dei:entitypublicfloat,202945146270,eol_PE8528----1310-K0013_STD_0_20121231_0,id_2566782_6C87AD9A-12CB-46A6-A6AA-CDC4E6A4CE6F_3_600011,0.0,iso4217_USD
789019,10-K,2013-07-30,https://www.sec.gov/Archives/edgar/data/789019/000119312513310206/0001193125-13-310206-index.htm,dei:entitycommonstocksharesoutstanding,8329956402,eol_PE8528----1310-K0013_STD_0_20130718_0,id_2566782_6C87AD9A-12CB-46A6-A6AA-CDC4E6A4CE6F_2_500009,inf,shares
